# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
mcp-builder;skillcreatorai/ai-agent-skills;mcp-builder;A guide for building high-quality MCP servers to enable LLMs to interact with external services via well-designed tools.
internal-comms;skillcreatorai/ai-agent-skills;internal-comms;Generate internal company communications like reports, updates, and newsletters using company formats.
image-enhancer;skillcreatorai/ai-agent-skills;image-enhancer;Enhances image quality, especially screenshots, for presentations and documentation.
slack-gif-creator;skillcreatorai/ai-agent-skills;slack-gif-creator;Creates animated GIFs optimized for Slack with size validation and composable animation primitives.
moai-workflow-ddd;modu-ai/moai-adk;moai-workflow-ddd;A Domain-Driven Design workflow specialist using ANALYZE-PRESERVE-IMPROVE cycle for behavior-preserving code transformation.
moai-foundation-core;modu-ai/moai-adk;moai-foundation-core;Provides foundational principles for MoAI-ADK including TRUST 5 framework, SPEC-First DDD methodology, and agent delegation patterns.
moai-workflow-spec;modu-ai/moai-adk;moai-workflow-spec;Orchestrate SPEC workflows with EARS format and MoAI-ADK methodology.
moai-workflow-testing;modu-ai/moai-adk;moai-workflow-testing;A comprehensive testing and development workflow specialist combining DDD testing, characterization tests, performance profiling, code revie
moai-foundation-quality;modu-ai/moai-adk;moai-foundation-quality;Enforces code quality standards and TRUST 5 validation for code review and compliance.
moai-foundation-context;modu-ai/moai-adk;moai-foundation-context;Optimizes context window, session state, and token allocation for multi-agent workflows.
moai-foundation-philosopher;modu-ai/moai-adk;moai-foundation-philosopher;A strategic thinking framework combining first principles, design thinking, and systems engineering for deep problem-solving.
moai-foundation-claude;modu-ai/moai-adk;moai-foundation-claude;A Claude Code authoring kit for creating extensions and configuring features.
news-aggregator-skill;cclank/news-aggregator-skill;;A comprehensive news aggregator fetching and analyzing real-time content from 8 major sources including Hacker News, GitHub Trending, Produc
moai-workflow-loop;modu-ai/moai-adk;moai-workflow-loop;Automated feedback loop with LSP diagnostics and AST-grep for continuous code quality improvement.
claude-reflect;bayramannakov/claude-reflect;;A self-learning system that captures corrections and updates CLAUDE.md for future sessions.
text-to-speech;inference-sh/skills;main/skills/text-to-speech;Convert text to natural speech using DIA TTS, Kokoro, Chatterbox, and more via inference.sh CLI.
speech-to-text;inference-sh/skills;main/skills/speech-to-text;Convert audio to text using Whisper models via CLI with support for multiple languages and timestamps.
image-upscaling;inference-sh/skills;main/skills/image-upscaling;Upscale and enhance images using Real-ESRGAN, Thera, Topaz, and FLUX via CLI.
ppt-creator;daymade/claude-code-skills;;Generate professional slide decks from topics or documents with data-driven charts and speaker notes.
speakturbo-tts;emzod/speak-turbo;;Enable real-time voice synthesis and audio output for agents with low-latency TTS capabilities.
twitter-reader;daymade/claude-code-skills;;Fetch Twitter/X post content via jina.ai API for analysis and retrieval of tweets with media and threads.
prompt-optimizer;daymade/claude-code-skills;;Optimize vague prompts into precise specifications using EARS methodology.
qa-expert;daymade/claude-code-skills;;A skill for establishing comprehensive QA testing processes, including test strategies, bug tracking, and security testing.
fact-checker;daymade/claude-code-skills;;Verifies factual claims in documents using web search and official sources, proposing corrections with user confirmation.
google-veo;inference-sh/skills;main/skills/google-veo;Generate high-quality videos using Google Veo models via CLI.
skills-search;daymade/claude-code-skills;;A skill for searching, discovering, installing, and managing Claude Code skills from the CCPM registry.
ai-music-generation;inference-sh/skills;main/skills/ai-music-generation;Generate AI music and songs using Diffrythm and Tencent Song Generation models.
claude-md-progressive-disclosurer;daymade/claude-code-skills;;Optimizes CLAUDE.md files using progressive disclosure to improve LLM efficiency.
skill-creator;daymade/claude-code-skills;;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
claude-code-history-files-finder;daymade/claude-code-skills;;Finds and recovers content from Claude Code session history files for deleted file recovery and history analysis.
skill-reviewer;daymade/claude-code-skills;;Reviews and improves Claude Code skills against best practices with self-review, external review, and auto-PR modes.
llm-icon-finder;daymade/claude-code-skills;;Find and access AI/LLM model brand icons from lobe-icons library.
transcript-fixer;daymade/claude-code-skills;;Fixes speech-to-text errors in meeting notes, lectures, and interviews using AI and dictionary rules.
x-article-publisher;wshuyi/x-article-publisher-skill;x-article-publisher;Publish Markdown articles to X (Twitter) Articles with formatting.
promptfoo-evaluation;daymade/claude-code-skills;;Configure and run LLM evaluations using the Promptfoo framework.
video-comparer;daymade/claude-code-skills;;Compare videos and analyze quality differences with interactive HTML reports.
claude-skills-troubleshooting;daymade/claude-code-skills;;Troubleshoot Claude Code plugin and skill issues including activation problems and configuration errors.
teams-channel-post-writer;daymade/claude-code-skills;;Writes educational Teams channel posts about Claude Code features and best practices.
speak-tts;emzod/speak;;Enable real-time speech output for agents using local TTS on Apple Silicon.
ai-sdk-core;jezweb/claude-skills;ai-sdk-core;Build backend AI applications using Vercel AI SDK v6 with support for Output API, speech synthesis, transcription, embeddings, and MCP tools
related-skill;inference-sh/skills;main/skills/related-skill;Discover and install related skills from the inference.sh registry to expand your AI workflow.
aeo-optimization;alinaqi/claude-bootstrap;aeo-optimization;Optimizes AI engine with semantic triples and content clusters for better citations.
agentic-development;alinaqi/claude-bootstrap;agentic-development;Build AI agents using Pydantic AI and Claude SDK.
getting-started-with-skills;obra/superpowers-skills;using-skills;Introduces skills wiki, mandatory workflows, search tool, and brainstorming triggers.
chinese-writing;miantiao-me/aigc-weekly;chinese-writing;A skill for generating high-quality Chinese articles, newsletters, and tech news content.
google-gemini-api;jezweb/claude-skills;google-gemini-api;Integrates Google's Gemini API with the @google/genai SDK for text generation, multimodal support, and function calling.
llm-patterns;alinaqi/claude-bootstrap;llm-patterns;This skill focuses on AI-first application patterns, LLM testing, and prompt management.
ai-models;alinaqi/claude-bootstrap;ai-models;Provides reference for latest AI models including Claude, OpenAI, Gemini, Eleven Labs, and Replicate.
session-management;alinaqi/claude-bootstrap;session-management;Manages session context, tiered summarization, and resumability for LLM interactions.
media-downloader;yizhiyanhua-ai/media-downloader;;An AI-powered media downloader that automatically searches and downloads images and video clips based on user descriptions.
iterative-development;alinaqi/claude-bootstrap;iterative-development;A skill for iterative development using self-referential TDD loops until tests pass.
codex-review;alinaqi/claude-bootstrap;codex-review;Review code using OpenAI Codex and GPT-5.2-Codex with CI/CD integration.
ms-teams-apps;alinaqi/claude-bootstrap;ms-teams-apps;Create Microsoft Teams bots and AI agents with Claude/OpenAI, Adaptive Cards, and Graph API.
gemini-review;alinaqi/claude-bootstrap;gemini-review;Review code using Google Gemini CLI with 1M token context and CI/CD integration.
agents-sdk;cloudflare/skills;main/skills/agents-sdk;Build AI agents on Cloudflare Workers with support for stateful agents, durable workflows, and real-time apps.
skill-creator;microsoft/agent-skills;skill-creator;A guide for creating effective AI coding skills tailored for Azure SDKs and Microsoft Foundry services.
mcp-builder;microsoft/agent-skills;mcp-builder;A guide for building high-quality MCP servers to enable LLMs to interact with external services via well-designed tools.
claude-agent-sdk;jezweb/claude-skills;claude-agent-sdk;Build autonomous AI agents with Claude Agent SDK, supporting structured outputs, plugins, and hooks for workflows.
perplexity;softaworks/agent-toolkit;perplexity;A skill for web search and research using Perplexity AI, triggered by queries like 'search', 'find', 'look up', 'ask', 'research', or 'what'
openai-api;jezweb/claude-skills;openai-api;A skill for building applications using OpenAI's stateless APIs including Chat Completions, Embeddings, and Whisper.
fastmcp;jezweb/claude-skills;fastmcp;Build and deploy MCP servers in Python with FastMCP for LLM tool integration.
agent-framework-azure-ai-py;microsoft/agent-skills;agent-framework-azure-ai-py;Build persistent Azure AI agents with the Microsoft Agent Framework Python SDK.
chatgpt-app-builder;alpic-ai/skybridge;chatgpt-app-builder;A guide for developers to build ChatGPT apps, covering full lifecycle from ideation to deployment.
azure-ai-agents-py;microsoft/agent-skills;;An Azure AI agents skill for Python development.
foundry-iq-py;microsoft/agent-skills;foundry-iq-py;Build agentic retrieval solutions with Azure AI Search and Foundry Agent Service using Python SDK.
elevenlabs-agents;jezweb/claude-skills;elevenlabs-agents;Build conversational AI voice agents with ElevenLabs, supporting RAG, agent versioning, and MCP security.
azure-ai-ml-py;microsoft/agent-skills;azure-ai-ml-py;Azure Machine Learning SDK v2 for Python, used for managing ML workspaces, jobs, models, datasets, compute, and pipelines.
azure-ai-transcription-py;microsoft/agent-skills;azure-ai-transcription-py;A Python SDK for Azure AI Transcription, enabling real-time and batch speech-to-text conversion with timestamps and speaker diarization.
azure-ai-contentsafety-py;microsoft/agent-skills;azure-ai-contentsafety-py;Detects harmful content in text and images using Azure AI Content Safety SDK for Python.
azure-ai-voicelive-py;microsoft/agent-skills;azure-ai-voicelive-py;Build real-time voice AI applications with Azure AI Voice Live SDK for Python.
azure-search-documents-py;microsoft/agent-skills;azure-search-documents-py;Azure AI Search SDK for Python with support for vector, hybrid, and semantic search.
azure-ai-projects-py;microsoft/agent-skills;azure-ai-projects-py;Build AI applications using Azure AI Projects Python SDK with support for agents, evaluations, and deployments.
building-ai-agent-on-cloudflare;cloudflare/skills;main/skills/building-ai-agent-on-cloudflare;Build AI agents on Cloudflare with state management, real-time WebSockets, and tool integration.
podcast-generation;microsoft/agent-skills;podcast-generation;Generate AI-powered podcast-style audio narratives using Azure OpenAI's GPT Realtime Mini model via WebSocket.
azure-ai-evaluation-py;microsoft/agent-skills;azure-ai-evaluation-py;Evaluate generative AI applications with quality, safety, and custom evaluators using Azure AI Evaluation SDK for Python.
azure-ai-projects-dotnet;microsoft/agent-skills;azure-ai-projects-dotnet;A .NET SDK for managing Azure AI Foundry projects with agents, datasets, and deployments.
azure-ai-vision-imageanalysis-py;microsoft/agent-skills;azure-ai-vision-imageanalysis-py;Azure AI Vision Image Analysis SDK for captions, tags, objects, OCR, people detection, and smart cropping.
azure-ai-translation-text-py;microsoft/agent-skills;azure-ai-translation-text-py;Azure AI Text Translation SDK for real-time text translation, transliteration, language detection, and dictionary lookup.
azure-ai-textanalytics-py;microsoft/agent-skills;azure-ai-textanalytics-py;Azure AI Text Analytics SDK for sentiment analysis, entity recognition, key phrases, language detection, PII, and healthcare NLP.
azure-ai-openai-dotnet;microsoft/agent-skills;azure-ai-openai-dotnet;Azure OpenAI SDK for .NET enabling chat completions, embeddings, image generation, and more.
azure-ai-contentunderstanding-py;microsoft/agent-skills;azure-ai-contentunderstanding-py;Azure AI Content Understanding SDK for Python, enabling multimodal content extraction from documents, images, audio, and video.
azure-ai-translation-document-py;microsoft/agent-skills;azure-ai-translation-document-py;Batch translate documents in multiple formats using Azure AI Document Translation SDK.
azure-ai-document-intelligence-dotnet;microsoft/agent-skills;azure-ai-document-intelligence-dotnet;Extract structured data from documents using Azure AI Document Intelligence SDK for .NET.
azure-mgmt-botservice-py;microsoft/agent-skills;azure-mgmt-botservice-py;Manage Azure Bot Service resources via Python SDK.
sub-agent-patterns;jezweb/claude-skills;sub-agent-patterns;Guide to sub-agents in Claude Code including built-in agents, custom creation, and delegation patterns.
skill-review;jezweb/claude-skills;skill-review;A skill for auditing Claude skills through a 9-phase review process to ensure standards compliance and accuracy.
azure-ai-agents-persistent-dotnet;microsoft/agent-skills;azure-ai-agents-persistent-dotnet;A low-level .NET SDK for creating and managing Azure AI agents with threads, messages, runs, and tools.
developer-toolbox;jezweb/claude-skills;developer-toolbox;A toolbox of essential development workflow agents for code review, debugging, testing, documentation, and git operations.
browser-automation;browserbase/agent-browse;browser-automation;Automate web browser interactions using natural language via CLI commands for browsing, scraping, and data extraction.
maestro;xenitv1/claude-code-maestro;;Act as an Elite Software Architect (Maestro) to manage complex repositories with a 'Why over How' philosophy.
openai-agents;jezweb/claude-skills;openai-agents;Build AI applications with OpenAI Agents SDK including text agents, voice agents, and multi-agent workflows.
image-gen;jezweb/claude-skills;image-gen;Generate website images with Gemini 3 Native Image Generation, including hero banners, service cards, and infographics with legible text.
openai-responses;jezweb/claude-skills;openai-responses;Build agentic AI with OpenAI Responses API for stateful conversations and tools like Code Interpreter.
cloudflare-workers-ai;jezweb/claude-skills;cloudflare-workers-ai;Run LLMs and AI models on Cloudflare's GPU network with Workers AI, supporting multiple models and features.
typescript-mcp;jezweb/claude-skills;typescript-mcp;Build MCP servers with TypeScript on Cloudflare Workers, covering tools, resources, prompts, tasks, and authentication.
skill-creator;jezweb/claude-skills;skill-creator;Create effective Claude Code skills with optimized descriptions and error prevention.
agent-development;jezweb/claude-skills;agent-development;Create custom Claude Code agents with effective descriptions, tool access, and self-documenting prompts.
google-gemini-embeddings;jezweb/claude-skills;google-gemini-embeddings;Build RAG systems and semantic search with Google's Gemini embeddings.
cloudflare-mcp-server;jezweb/claude-skills;cloudflare-mcp-server;Deploy MCP servers on Cloudflare Workers with TypeScript support and OAuth integration.
cloudflare-agents;jezweb/claude-skills;cloudflare-agents;Build AI agents with Cloudflare Workers and Durable Objects, supporting WebSockets, state persistence, and multi-agent coordination.
claude-api;jezweb/claude-skills;claude-api;A skill for building with Claude Messages API, focusing on structured outputs, prompt caching, streaming, and tool use.
google-gemini-file-search;jezweb/claude-skills;google-gemini-file-search;Enable document Q&A with Google Gemini File Search for RAG workflows.
building-mcp-server-on-cloudflare;cloudflare/skills;main/skills/building-mcp-server-on-cloudflare;Deploy MCP servers on Cloudflare Workers with OAuth support.
openai-assistants;jezweb/claude-skills;openai-assistants;Build stateful chatbots with OpenAI Assistants API v2, supporting Code Interpreter, File Search, and Function Calling.
ts-agent-sdk;jezweb/claude-skills;ts-agent-sdk;Generates typed TypeScript SDKs for AI agents to interact with MCP servers.
cloudflare-vectorize;jezweb/claude-skills;cloudflare-vectorize;Build semantic search with Cloudflare Vectorize V2, covering async mutations, 5M vectors/index, 31ms latency, and returnMetadata enum change
document-illustrator;op7418/document-illustrator-skill;;Automatically generates illustrations for documents based on content analysis and style preferences.
openai-apps-mcp;jezweb/claude-skills;openai-apps-mcp;Build ChatGPT apps with MCP servers on Cloudflare Workers, extending ChatGPT with custom tools and interactive widgets.
nano-banana-pro;intellectronica/agent-skills;nano-banana-pro;Generate and edit images using Google's Nano Banana Pro (Gemini 3 Pro Image) API.
axiom-vision;charleswiltgen/axiom;axiom-vision;A skill for computer vision tasks including object segmentation, text recognition, and document scanning.
axiom-ios-vision;charleswiltgen/axiom;axiom-ios-vision;A skill for implementing computer vision features like image analysis and object detection.
axiom-foundation-models-ref;charleswiltgen/axiom;axiom-foundation-models-ref;A comprehensive reference guide for Foundation Models framework, covering LanguageModelSession, @Generable, Tool protocol, streaming, and WW
axiom-foundation-models;charleswiltgen/axiom;axiom-foundation-models;Optimizes on-device AI implementation with Apple's Foundation Models framework, preventing context overflow and UI blocking.
axiom-ios-ml;charleswiltgen/axiom;axiom-ios-ml;Deploy machine learning models on iOS devices with CoreML conversion and optimization.
prompt-engineering;neolabhq/context-engineering-kit;prompt-engineering;Optimize prompts and improve LLM outputs for agent interactions and sub-agent tasks.
axiom-foundation-models-diag;charleswiltgen/axiom;axiom-foundation-models-diag;Debug issues with foundation models including context limits, guardrail violations, and generation problems.
axiom-ios-ai;charleswiltgen/axiom;axiom-ios-ai;Implement Apple Intelligence or on-device AI features using Foundation Models, LanguageModelSession, and Tool protocol for iOS 26.
thought-based-reasoning;neolabhq/context-engineering-kit;thought-based-reasoning;A skill for complex reasoning tasks using Chain-of-Thought and related prompting techniques.
axiom-using-axiom;charleswiltgen/axiom;axiom-using-axiom;This skill helps initiate iOS/Swift conversations by guiding users on finding and using Axiom skills, requiring skill tool invocation before
axiom-now-playing;charleswiltgen/axiom;axiom-now-playing;Diagnose and fix audio/video playback issues on iOS 18+ with systematic patterns and professional push-back.
axiom-energy-diag;charleswiltgen/axiom;axiom-energy-diag;A symptom-based energy troubleshooting skill with decision trees for common phone issues and time-cost analysis.
axiom-vision-diag;charleswiltgen/axiom;axiom-vision-diag;Handles computer vision errors and debugging for VisionOS apps using VisionKit.
axiom-getting-started;charleswiltgen/axiom;axiom-getting-started;Interactive onboarding skill for Axiom that recommends skills based on project context.
axiom-vision-ref;charleswiltgen/axiom;axiom-vision-ref;A vision framework API for iOS, supporting human pose detection, face detection, and document scanning.
kaizen;neolabhq/context-engineering-kit;kaizen;A skill for code implementation, refactoring, system design, and improving workflows with best practices.
code-reviewer;jeffallan/claude-skills;code-reviewer;Review code quality, identify vulnerabilities, and suggest improvements in pull requests.
subagent-driven-development;neolabhq/context-engineering-kit;subagent-driven-development;Execute implementation plans with independent tasks using subagents and code review between tasks.
context-engineering;neolabhq/context-engineering-kit;context-engineering;Optimize agent system prompts by understanding context components and constraints.
agent-evaluation;neolabhq/context-engineering-kit;agent-evaluation;Evaluate and improve Claude Code commands, skills, and agents for better prompt effectiveness and context engineering.
qmd;levineam/qmd-skill;;A local hybrid search tool for markdown notes and docs, useful for finding related content and retrieving indexed documents.
xhs-note-creator;comeonzhj/auto-redbook-skills;;A skill for creating Xiaohongshu note materials including titles, content, and images.
